State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Tamil Nadu,COIMBATORE,2002,Whole Year ,Coconut ,99250,630000
Tamil Nadu,COIMBATORE,2003,Whole Year ,Coconut ,99381,690200
Tamil Nadu,COIMBATORE,2004,Whole Year ,Coconut ,100160,924200
Tamil Nadu,COIMBATORE,2005,Whole Year ,Coconut ,101541,10709
Tamil Nadu,COIMBATORE,2006,Whole Year ,Coconut ,104197,14829
Tamil Nadu,COIMBATORE,2007,Whole Year ,Coconut ,107106,15978
Tamil Nadu,COIMBATORE,2008,Whole Year ,Coconut ,76902,12406000
Tamil Nadu,COIMBATORE,2009,Whole Year ,Coconut ,79532,1150800
Tamil Nadu,COIMBATORE,2011,Whole Year ,Coconut ,82704,1250800000
Tamil Nadu,COIMBATORE,2013,Whole Year ,Coconut ,84531,1212000000
Tamil Nadu,CUDDALORE,2002,Whole Year ,Coconut ,2670,35700
Tamil Nadu,CUDDALORE,2003,Whole Year ,Coconut ,2652,39100
Tamil Nadu,CUDDALORE,2004,Whole Year ,Coconut ,2743,37800
Tamil Nadu,CUDDALORE,2005,Whole Year ,Coconut ,2722,332
Tamil Nadu,CUDDALORE,2006,Whole Year ,Coconut ,2529,475
Tamil Nadu,CUDDALORE,2007,Whole Year ,Coconut ,2497,351
Tamil Nadu,CUDDALORE,2008,Whole Year ,Coconut ,2524,505000
Tamil Nadu,CUDDALORE,2009,Whole Year ,Coconut ,2513,38300
Tamil Nadu,CUDDALORE,2011,Whole Year ,Coconut ,2343,43700000
Tamil Nadu,CUDDALORE,2013,Whole Year ,Coconut ,1881,15200000
Tamil Nadu,DHARMAPURI,2002,Whole Year ,Coconut ,20229,155900
Tamil Nadu,DHARMAPURI,2003,Whole Year ,Coconut ,21461,109900
Tamil Nadu,DHARMAPURI,2004,Whole Year ,Coconut ,9131,114800
Tamil Nadu,DHARMAPURI,2005,Whole Year ,Coconut ,9131,1686
Tamil Nadu,DHARMAPURI,2006,Whole Year ,Coconut ,9781,2096
Tamil Nadu,DHARMAPURI,2007,Whole Year ,Coconut ,8696,1651
Tamil Nadu,DHARMAPURI,2008,Whole Year ,Coconut ,7891,1400000
Tamil Nadu,DHARMAPURI,2009,Whole Year ,Coconut ,6926,149400
Tamil Nadu,DHARMAPURI,2011,Whole Year ,Coconut ,7836,124100000
Tamil Nadu,DHARMAPURI,2013,Whole Year ,Coconut ,5472,35400000
Tamil Nadu,DINDIGUL,2002,Whole Year ,Coconut ,24277,211500
Tamil Nadu,DINDIGUL,2003,Whole Year ,Coconut ,23987,97400
Tamil Nadu,DINDIGUL,2004,Whole Year ,Coconut ,24614,468200
Tamil Nadu,DINDIGUL,2005,Whole Year ,Coconut ,24798,3474
Tamil Nadu,DINDIGUL,2006,Whole Year ,Coconut ,24785,4894
Tamil Nadu,DINDIGUL,2007,Whole Year ,Coconut ,25488,4268
Tamil Nadu,DINDIGUL,2008,Whole Year ,Coconut ,25708,5539000
Tamil Nadu,DINDIGUL,2009,Whole Year ,Coconut ,27113,547400
Tamil Nadu,DINDIGUL,2011,Whole Year ,Coconut ,29478,574900000
Tamil Nadu,DINDIGUL,2013,Whole Year ,Coconut ,32069,160800000
Tamil Nadu,ERODE,2002,Whole Year ,Coconut ,17377,161700
Tamil Nadu,ERODE,2003,Whole Year ,Coconut ,17486,101900
Tamil Nadu,ERODE,2004,Whole Year ,Coconut ,17603,191700
Tamil Nadu,ERODE,2005,Whole Year ,Coconut ,18472,3128
Tamil Nadu,ERODE,2006,Whole Year ,Coconut ,18984,2373
Tamil Nadu,ERODE,2007,Whole Year ,Coconut ,19447,2784
Tamil Nadu,ERODE,2008,Whole Year ,Coconut ,10014,3318000
Tamil Nadu,ERODE,2009,Whole Year ,Coconut ,10474,145000
Tamil Nadu,ERODE,2011,Whole Year ,Coconut ,11368,202100000
Tamil Nadu,ERODE,2013,Whole Year ,Coconut ,13056,100600000
Tamil Nadu,KANCHIPURAM,2002,Whole Year ,Coconut ,4564,14400
Tamil Nadu,KANCHIPURAM,2003,Whole Year ,Coconut ,4115,27600
Tamil Nadu,KANCHIPURAM,2004,Whole Year ,Coconut ,4481,28800
Tamil Nadu,KANCHIPURAM,2005,Whole Year ,Coconut ,4633,500
Tamil Nadu,KANCHIPURAM,2006,Whole Year ,Coconut ,3482,441
Tamil Nadu,KANCHIPURAM,2007,Whole Year ,Coconut ,3519,402
Tamil Nadu,KANCHIPURAM,2008,Whole Year ,Coconut ,3207,435000
Tamil Nadu,KANCHIPURAM,2009,Whole Year ,Coconut ,3156,33700
Tamil Nadu,KANCHIPURAM,2011,Whole Year ,Coconut ,3435,25900000
Tamil Nadu,KANCHIPURAM,2013,Whole Year ,Coconut ,3097,33900000
Tamil Nadu,KANNIYAKUMARI,2002,Whole Year ,Coconut ,22667,338200
Tamil Nadu,KANNIYAKUMARI,2003,Whole Year ,Coconut ,23664,186000
Tamil Nadu,KANNIYAKUMARI,2004,Whole Year ,Coconut ,23936,361600
Tamil Nadu,KANNIYAKUMARI,2005,Whole Year ,Coconut ,24220,4098
Tamil Nadu,KANNIYAKUMARI,2006,Whole Year ,Coconut ,24449,2680
Tamil Nadu,KANNIYAKUMARI,2007,Whole Year ,Coconut ,24864,2622
Tamil Nadu,KANNIYAKUMARI,2008,Whole Year ,Coconut ,25074,3259000
Tamil Nadu,KANNIYAKUMARI,2009,Whole Year ,Coconut ,24938,389900
Tamil Nadu,KANNIYAKUMARI,2011,Whole Year ,Coconut ,24936,158400000
Tamil Nadu,KANNIYAKUMARI,2013,Whole Year ,Coconut ,23917,287100000
Tamil Nadu,KARUR,2002,Whole Year ,Coconut ,4331,51400
Tamil Nadu,KARUR,2003,Whole Year ,Coconut ,4487,27800
Tamil Nadu,KARUR,2004,Whole Year ,Coconut ,4588,56600
Tamil Nadu,KARUR,2005,Whole Year ,Coconut ,4704,300
Tamil Nadu,KARUR,2006,Whole Year ,Coconut ,5005,541
Tamil Nadu,KARUR,2007,Whole Year ,Coconut ,5177,601
Tamil Nadu,KARUR,2008,Whole Year ,Coconut ,5293,484000
Tamil Nadu,KARUR,2009,Whole Year ,Coconut ,5730,88100
Tamil Nadu,KARUR,2011,Whole Year ,Coconut ,6155,54300000
Tamil Nadu,KARUR,2013,Whole Year ,Coconut ,6641,29100000
Tamil Nadu,KRISHNAGIRI,2004,Whole Year ,Coconut ,14049,144600
Tamil Nadu,KRISHNAGIRI,2005,Whole Year ,Coconut ,15264,1581
Tamil Nadu,KRISHNAGIRI,2006,Whole Year ,Coconut ,14977,2166
Tamil Nadu,KRISHNAGIRI,2007,Whole Year ,Coconut ,14464,2060
Tamil Nadu,KRISHNAGIRI,2008,Whole Year ,Coconut ,14418,1717000
Tamil Nadu,KRISHNAGIRI,2009,Whole Year ,Coconut ,14109,274900
Tamil Nadu,KRISHNAGIRI,2011,Whole Year ,Coconut ,15550,297200000
Tamil Nadu,KRISHNAGIRI,2013,Whole Year ,Coconut ,15781,284600000
Tamil Nadu,MADURAI,2002,Whole Year ,Coconut ,10545,98100
Tamil Nadu,MADURAI,2003,Whole Year ,Coconut ,10611,74000
Tamil Nadu,MADURAI,2004,Whole Year ,Coconut ,8470,127000
Tamil Nadu,MADURAI,2005,Whole Year ,Coconut ,10647,1258
Tamil Nadu,MADURAI,2006,Whole Year ,Coconut ,10784,1899
Tamil Nadu,MADURAI,2007,Whole Year ,Coconut ,10660,1675
Tamil Nadu,MADURAI,2008,Whole Year ,Coconut ,10860,1941000
Tamil Nadu,MADURAI,2009,Whole Year ,Coconut ,11072,155400
Tamil Nadu,MADURAI,2011,Whole Year ,Coconut ,11382,177300000
Tamil Nadu,MADURAI,2013,Whole Year ,Coconut ,11305,157800000
Tamil Nadu,NAGAPATTINAM,2002,Whole Year ,Coconut ,3660,25900
Tamil Nadu,NAGAPATTINAM,2003,Whole Year ,Coconut ,3808,38900
Tamil Nadu,NAGAPATTINAM,2004,Whole Year ,Coconut ,3847,39900
Tamil Nadu,NAGAPATTINAM,2005,Whole Year ,Coconut ,3850,546
Tamil Nadu,NAGAPATTINAM,2006,Whole Year ,Coconut ,4148,627
Tamil Nadu,NAGAPATTINAM,2007,Whole Year ,Coconut ,4241,604
Tamil Nadu,NAGAPATTINAM,2008,Whole Year ,Coconut ,4176,817000
Tamil Nadu,NAGAPATTINAM,2009,Whole Year ,Coconut ,4105,94500
Tamil Nadu,NAGAPATTINAM,2011,Whole Year ,Coconut ,4026,55400000
Tamil Nadu,NAGAPATTINAM,2013,Whole Year ,Coconut ,3854,44600000
Tamil Nadu,NAMAKKAL,2002,Whole Year ,Coconut ,2174,21000
Tamil Nadu,NAMAKKAL,2003,Whole Year ,Coconut ,3715,36400
Tamil Nadu,NAMAKKAL,2004,Whole Year ,Coconut ,3841,44700
Tamil Nadu,NAMAKKAL,2005,Whole Year ,Coconut ,5119,832
Tamil Nadu,NAMAKKAL,2006,Whole Year ,Coconut ,5108,660
Tamil Nadu,NAMAKKAL,2007,Whole Year ,Coconut ,5434,990
Tamil Nadu,NAMAKKAL,2008,Whole Year ,Coconut ,6082,940000
Tamil Nadu,NAMAKKAL,2009,Whole Year ,Coconut ,6623,109800
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Coconut ,7466,113900000
Tamil Nadu,NAMAKKAL,2013,Whole Year ,Coconut ,7793,67600000
Tamil Nadu,PERAMBALUR,2002,Whole Year ,Coconut ,882,5500
Tamil Nadu,PERAMBALUR,2003,Whole Year ,Coconut ,872,9200
Tamil Nadu,PERAMBALUR,2004,Whole Year ,Coconut ,885,9200
Tamil Nadu,PERAMBALUR,2005,Whole Year ,Coconut ,848,63
Tamil Nadu,PERAMBALUR,2006,Whole Year ,Coconut ,892,49
Tamil Nadu,PERAMBALUR,2007,Whole Year ,Coconut ,926,47
Tamil Nadu,PERAMBALUR,2008,Whole Year ,Coconut ,569,73000
Tamil Nadu,PERAMBALUR,2009,Whole Year ,Coconut ,564,9800
Tamil Nadu,PERAMBALUR,2011,Whole Year ,Coconut ,560,7700000
Tamil Nadu,PERAMBALUR,2013,Whole Year ,Coconut ,715,4500000
Tamil Nadu,PUDUKKOTTAI,2002,Whole Year ,Coconut ,5105,25600
Tamil Nadu,PUDUKKOTTAI,2003,Whole Year ,Coconut ,5199,42100
Tamil Nadu,PUDUKKOTTAI,2004,Whole Year ,Coconut ,5636,30800
Tamil Nadu,PUDUKKOTTAI,2005,Whole Year ,Coconut ,6038,596
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Coconut ,6389,760
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Coconut ,6801,1027
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Coconut ,6916,969000
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Coconut ,7233,74100
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Coconut ,8639,125800000
Tamil Nadu,PUDUKKOTTAI,2013,Whole Year ,Coconut ,9200,126600000
Tamil Nadu,RAMANATHAPURAM,2002,Whole Year ,Coconut ,9120,48100
Tamil Nadu,RAMANATHAPURAM,2003,Whole Year ,Coconut ,8343,45700
Tamil Nadu,RAMANATHAPURAM,2004,Whole Year ,Coconut ,8472,109700
Tamil Nadu,RAMANATHAPURAM,2005,Whole Year ,Coconut ,8526,1181
Tamil Nadu,RAMANATHAPURAM,2006,Whole Year ,Coconut ,7703,1576
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year ,Coconut ,8449,1411
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year ,Coconut ,8162,894000
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year ,Coconut ,8454,66000
Tamil Nadu,RAMANATHAPURAM,2011,Whole Year ,Coconut ,8267,59900000
Tamil Nadu,RAMANATHAPURAM,2013,Whole Year ,Coconut ,8213,59900000
Tamil Nadu,SALEM,2002,Whole Year ,Coconut ,11720,80800
Tamil Nadu,SALEM,2003,Whole Year ,Coconut ,11523,76000
Tamil Nadu,SALEM,2004,Whole Year ,Coconut ,12072,143100
Tamil Nadu,SALEM,2005,Whole Year ,Coconut ,12734,1603
Tamil Nadu,SALEM,2006,Whole Year ,Coconut ,12969,1453
Tamil Nadu,SALEM,2007,Whole Year ,Coconut ,13490,1920
Tamil Nadu,SALEM,2008,Whole Year ,Coconut ,13895,2228000
Tamil Nadu,SALEM,2009,Whole Year ,Coconut ,14312,209200
Tamil Nadu,SALEM,2011,Whole Year ,Coconut ,14590,186100000
Tamil Nadu,SALEM,2013,Whole Year ,Coconut ,14457,61800000
Tamil Nadu,SIVAGANGA,2002,Whole Year ,Coconut ,5861,36100
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Coconut ,6065,70100
Tamil Nadu,SIVAGANGA,2004,Whole Year ,Coconut ,5938,94700
Tamil Nadu,SIVAGANGA,2005,Whole Year ,Coconut ,5852,456
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Coconut ,5674,734
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Coconut ,6167,577
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Coconut ,6317,859000
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Coconut ,6396,71700
Tamil Nadu,SIVAGANGA,2011,Whole Year ,Coconut ,6731,75200000
Tamil Nadu,SIVAGANGA,2013,Whole Year ,Coconut ,6825,70000000
Tamil Nadu,THANJAVUR,2002,Whole Year ,Coconut ,23934,224100
Tamil Nadu,THANJAVUR,2003,Whole Year ,Coconut ,24240,258500
Tamil Nadu,THANJAVUR,2004,Whole Year ,Coconut ,24893,343200
Tamil Nadu,THANJAVUR,2005,Whole Year ,Coconut ,26287,5018
Tamil Nadu,THANJAVUR,2006,Whole Year ,Coconut ,28414,4124
Tamil Nadu,THANJAVUR,2007,Whole Year ,Coconut ,30305,4672
Tamil Nadu,THANJAVUR,2008,Whole Year ,Coconut ,30950,5288000
Tamil Nadu,THANJAVUR,2009,Whole Year ,Coconut ,32077,495100
Tamil Nadu,THANJAVUR,2011,Whole Year ,Coconut ,33742,823800000
Tamil Nadu,THANJAVUR,2013,Whole Year ,Coconut ,35237,555700000
Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Coconut ,52,0
Tamil Nadu,THE NILGIRIS,2004,Whole Year ,Coconut ,60,100
Tamil Nadu,THE NILGIRIS,2006,Whole Year ,Coconut ,74,1
Tamil Nadu,THE NILGIRIS,2007,Whole Year ,Coconut ,79,1
Tamil Nadu,THE NILGIRIS,2008,Whole Year ,Coconut ,80,1000
Tamil Nadu,THE NILGIRIS,2009,Whole Year ,Coconut ,79,100
Tamil Nadu,THE NILGIRIS,2011,Whole Year ,Coconut ,66,100000
Tamil Nadu,THE NILGIRIS,2013,Whole Year ,Coconut ,55,100000
Tamil Nadu,THENI,2002,Whole Year ,Coconut ,14284,141100
Tamil Nadu,THENI,2003,Whole Year ,Coconut ,14466,181400
Tamil Nadu,THENI,2004,Whole Year ,Coconut ,14903,231500
Tamil Nadu,THENI,2005,Whole Year ,Coconut ,15342,3949
Tamil Nadu,THENI,2006,Whole Year ,Coconut ,15935,2704
Tamil Nadu,THENI,2007,Whole Year ,Coconut ,16576,2425
Tamil Nadu,THENI,2008,Whole Year ,Coconut ,16999,2595000
Tamil Nadu,THENI,2009,Whole Year ,Coconut ,18173,394200
Tamil Nadu,THENI,2011,Whole Year ,Coconut ,19116,364900000
Tamil Nadu,THENI,2013,Whole Year ,Coconut ,19907,276700000
Tamil Nadu,THIRUVALLUR,2002,Whole Year ,Coconut ,1091,8200
Tamil Nadu,THIRUVALLUR,2003,Whole Year ,Coconut ,1093,6800
Tamil Nadu,THIRUVALLUR,2004,Whole Year ,Coconut ,1219,6800
Tamil Nadu,THIRUVALLUR,2005,Whole Year ,Coconut ,1484,66
Tamil Nadu,THIRUVALLUR,2006,Whole Year ,Coconut ,1249,70
Tamil Nadu,THIRUVALLUR,2007,Whole Year ,Coconut ,1120,84
Tamil Nadu,THIRUVALLUR,2008,Whole Year ,Coconut ,1116,130000
Tamil Nadu,THIRUVALLUR,2009,Whole Year ,Coconut ,1072,14500
Tamil Nadu,THIRUVALLUR,2011,Whole Year ,Coconut ,1090,10200000
Tamil Nadu,THIRUVALLUR,2013,Whole Year ,Coconut ,971,7500000
Tamil Nadu,THIRUVARUR,2002,Whole Year ,Coconut ,4742,72400
Tamil Nadu,THIRUVARUR,2003,Whole Year ,Coconut ,4918,80800
Tamil Nadu,THIRUVARUR,2004,Whole Year ,Coconut ,4921,47400
Tamil Nadu,THIRUVARUR,2005,Whole Year ,Coconut ,5371,559
Tamil Nadu,THIRUVARUR,2006,Whole Year ,Coconut ,5377,1099
Tamil Nadu,THIRUVARUR,2007,Whole Year ,Coconut ,5374,1263
Tamil Nadu,THIRUVARUR,2008,Whole Year ,Coconut ,5366,953000
Tamil Nadu,THIRUVARUR,2009,Whole Year ,Coconut ,5314,76900
Tamil Nadu,THIRUVARUR,2011,Whole Year ,Coconut ,4916,106300000
Tamil Nadu,THIRUVARUR,2013,Whole Year ,Coconut ,4787,68500000
Tamil Nadu,TIRUCHIRAPPALLI,2002,Whole Year ,Coconut ,5991,84200
Tamil Nadu,TIRUCHIRAPPALLI,2003,Whole Year ,Coconut ,5927,47300
Tamil Nadu,TIRUCHIRAPPALLI,2004,Whole Year ,Coconut ,6231,51600
Tamil Nadu,TIRUCHIRAPPALLI,2005,Whole Year ,Coconut ,6428,656
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year ,Coconut ,6475,1102
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year ,Coconut ,6374,908
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year ,Coconut ,6703,1651000
Tamil Nadu,TIRUCHIRAPPALLI,2009,Whole Year ,Coconut ,6490,148000
Tamil Nadu,TIRUCHIRAPPALLI,2011,Whole Year ,Coconut ,6648,79600000
Tamil Nadu,TIRUCHIRAPPALLI,2013,Whole Year ,Coconut ,6487,57200000
Tamil Nadu,TIRUNELVELI,2002,Whole Year ,Coconut ,15423,106300
Tamil Nadu,TIRUNELVELI,2003,Whole Year ,Coconut ,15500,86600
Tamil Nadu,TIRUNELVELI,2004,Whole Year ,Coconut ,15605,167800
Tamil Nadu,TIRUNELVELI,2005,Whole Year ,Coconut ,15730,1903
Tamil Nadu,TIRUNELVELI,2006,Whole Year ,Coconut ,15538,2736
Tamil Nadu,TIRUNELVELI,2007,Whole Year ,Coconut ,15398,2230
Tamil Nadu,TIRUNELVELI,2008,Whole Year ,Coconut ,15378,1409000
Tamil Nadu,TIRUNELVELI,2009,Whole Year ,Coconut ,15548,205800
Tamil Nadu,TIRUNELVELI,2011,Whole Year ,Coconut ,15621,128000000
Tamil Nadu,TIRUNELVELI,2013,Whole Year ,Coconut ,15667,157300000
Tamil Nadu,TIRUPPUR,2009,Whole Year ,Coconut ,47826,184800
Tamil Nadu,TIRUPPUR,2011,Whole Year ,Coconut ,51478,646700000
Tamil Nadu,TIRUPPUR,2013,Whole Year ,Coconut ,56484,361300000
Tamil Nadu,TIRUVANNAMALAI,2002,Whole Year ,Coconut ,1023,7300
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year ,Coconut ,776,5700
Tamil Nadu,TIRUVANNAMALAI,2004,Whole Year ,Coconut ,1049,15800
Tamil Nadu,TIRUVANNAMALAI,2005,Whole Year ,Coconut ,897,115
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Coconut ,890,153
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Coconut ,792,131
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Coconut ,935,117000
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Coconut ,725,8800
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Coconut ,803,13400000
Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year ,Coconut ,624,5000000
Tamil Nadu,TUTICORIN,2002,Whole Year ,Coconut ,5586,26700
Tamil Nadu,TUTICORIN,2003,Whole Year ,Coconut ,6057,39600
Tamil Nadu,TUTICORIN,2004,Whole Year ,Coconut ,6049,23800
Tamil Nadu,TUTICORIN,2005,Whole Year ,Coconut ,5988,392
Tamil Nadu,TUTICORIN,2006,Whole Year ,Coconut ,5472,478
Tamil Nadu,TUTICORIN,2007,Whole Year ,Coconut ,6385,547
Tamil Nadu,TUTICORIN,2008,Whole Year ,Coconut ,6034,853000
Tamil Nadu,TUTICORIN,2009,Whole Year ,Coconut ,5910,52400
Tamil Nadu,TUTICORIN,2011,Whole Year ,Coconut ,5717,47300000
Tamil Nadu,TUTICORIN,2013,Whole Year ,Coconut ,5848,55800000
Tamil Nadu,VELLORE,2002,Whole Year ,Coconut ,18690,171300
Tamil Nadu,VELLORE,2003,Whole Year ,Coconut ,21805,106800
Tamil Nadu,VELLORE,2004,Whole Year ,Coconut ,20928,192400
Tamil Nadu,VELLORE,2005,Whole Year ,Coconut ,23098,2765
Tamil Nadu,VELLORE,2006,Whole Year ,Coconut ,22569,2654
Tamil Nadu,VELLORE,2007,Whole Year ,Coconut ,22619,2172
Tamil Nadu,VELLORE,2008,Whole Year ,Coconut ,22416,1964000
Tamil Nadu,VELLORE,2009,Whole Year ,Coconut ,22203,227400
Tamil Nadu,VELLORE,2011,Whole Year ,Coconut ,22680,298500000
Tamil Nadu,VELLORE,2013,Whole Year ,Coconut ,21512,233000000
Tamil Nadu,VILLUPURAM,2002,Whole Year ,Coconut ,2118,14300
Tamil Nadu,VILLUPURAM,2003,Whole Year ,Coconut ,1933,10600
Tamil Nadu,VILLUPURAM,2004,Whole Year ,Coconut ,2254,25300
Tamil Nadu,VILLUPURAM,2005,Whole Year ,Coconut ,2231,218
Tamil Nadu,VILLUPURAM,2006,Whole Year ,Coconut ,1947,226
Tamil Nadu,VILLUPURAM,2007,Whole Year ,Coconut ,2026,268
Tamil Nadu,VILLUPURAM,2008,Whole Year ,Coconut ,2009,266000
Tamil Nadu,VILLUPURAM,2009,Whole Year ,Coconut ,1995,26500
Tamil Nadu,VILLUPURAM,2011,Whole Year ,Coconut ,1890,18900000
Tamil Nadu,VILLUPURAM,2013,Whole Year ,Coconut ,1780,19100000
Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Coconut ,8511,64900
Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Coconut ,8574,64100
Tamil Nadu,VIRUDHUNAGAR,2004,Whole Year ,Coconut ,8478,63900
Tamil Nadu,VIRUDHUNAGAR,2005,Whole Year ,Coconut ,8500,687
Tamil Nadu,VIRUDHUNAGAR,2006,Whole Year ,Coconut ,8808,699
Tamil Nadu,VIRUDHUNAGAR,2007,Whole Year ,Coconut ,8892,716
Tamil Nadu,VIRUDHUNAGAR,2008,Whole Year ,Coconut ,8818,609000
Tamil Nadu,VIRUDHUNAGAR,2009,Whole Year ,Coconut ,9468,99400
Tamil Nadu,VIRUDHUNAGAR,2011,Whole Year ,Coconut ,9844,127900000
Tamil Nadu,VIRUDHUNAGAR,2013,Whole Year ,Coconut ,10041,117600000
Telangana ,KHAMMAM,2000,Whole Year ,Coconut ,1074,11107096
Telangana ,KHAMMAM,2001,Whole Year ,Coconut ,1106,11703240
Telangana ,KHAMMAM,2002,Whole Year ,Coconut ,1083,11850836
Telangana ,KHAMMAM,2003,Whole Year ,Coconut ,1050,11933140
Telangana ,KHAMMAM,2004,Whole Year ,Coconut ,1004,11482486
Telangana ,KHAMMAM,2005,Whole Year ,Coconut ,954,8023244
Telangana ,KHAMMAM,2006,Whole Year ,Coconut ,819,10348515
Telangana ,KHAMMAM,2008,Whole Year ,Coconut ,764,6972108
Telangana ,KHAMMAM,2009,Whole Year ,Coconut ,751,8289624
Telangana ,KHAMMAM,2011,Whole Year ,Coconut ,675,9260204
Telangana ,KHAMMAM,2013,Whole Year ,Coconut ,442,6924
Telangana ,KHAMMAM,2014,Rainy     ,Coconut ,437,9222
Telangana ,MAHBUBNAGAR,2000,Whole Year ,Coconut ,17,179872
Telangana ,MAHBUBNAGAR,2001,Whole Year ,Coconut ,10,110200
Telangana ,MAHBUBNAGAR,2002,Whole Year ,Coconut ,11,125708
Telangana ,MAHBUBNAGAR,2003,Whole Year ,Coconut ,12,141360
Telangana ,MAHBUBNAGAR,2004,Whole Year ,Coconut ,12,141468
Telangana ,MAHBUBNAGAR,2005,Whole Year ,Coconut ,13,113126
Telangana ,MAHBUBNAGAR,2006,Whole Year ,Coconut ,9,117153
Telangana ,MAHBUBNAGAR,2008,Whole Year ,Coconut ,8,74568
Telangana ,MAHBUBNAGAR,2009,Whole Year ,Coconut ,2,22344
Telangana ,MAHBUBNAGAR,2011,Whole Year ,Coconut ,4,58424
Telangana ,MEDAK,2000,Whole Year ,Coconut ,12,123662
Telangana ,MEDAK,2001,Whole Year ,Coconut ,2,22040
Telangana ,MEDAK,2002,Whole Year ,Coconut ,1,11428
Telangana ,MEDAK,2004,Whole Year ,Coconut ,1,11789
Telangana ,MEDAK,2005,Whole Year ,Coconut ,1,8702
Telangana ,MEDAK,2006,Whole Year ,Coconut ,1,13017
Telangana ,NALGONDA,2000,Whole Year ,Coconut ,20,202356
Telangana ,NALGONDA,2001,Whole Year ,Coconut ,18,187340
Telangana ,NALGONDA,2002,Whole Year ,Coconut ,21,228560
Telangana ,NALGONDA,2003,Whole Year ,Coconut ,30,341620
Telangana ,NALGONDA,2004,Whole Year ,Coconut ,26,306514
Telangana ,NALGONDA,2005,Whole Year ,Coconut ,36,304570
Telangana ,NALGONDA,2006,Whole Year ,Coconut ,34,429561
Telangana ,NALGONDA,2011,Whole Year ,Coconut ,3,43818
Telangana ,NIZAMABAD,2000,Whole Year ,Coconut ,5,56210
Telangana ,NIZAMABAD,2008,Whole Year ,Coconut ,12,111852
Telangana ,NIZAMABAD,2009,Whole Year ,Coconut ,4,44688
Telangana ,NIZAMABAD,2011,Whole Year ,Coconut ,2,29212
Telangana ,RANGAREDDI,2000,Whole Year ,Coconut ,23,236082
Telangana ,RANGAREDDI,2001,Whole Year ,Coconut ,13,143260
Telangana ,RANGAREDDI,2002,Whole Year ,Coconut ,13,148564
Telangana ,RANGAREDDI,2003,Whole Year ,Coconut ,11,129580
Telangana ,RANGAREDDI,2004,Whole Year ,Coconut ,14,165046
Telangana ,RANGAREDDI,2005,Whole Year ,Coconut ,13,113126
Telangana ,RANGAREDDI,2006,Whole Year ,Coconut ,11,143187
Telangana ,RANGAREDDI,2008,Whole Year ,Coconut ,1,9321
Telangana ,RANGAREDDI,2009,Whole Year ,Coconut ,2,22344
Telangana ,RANGAREDDI,2011,Whole Year ,Coconut ,1,14606
Telangana ,RANGAREDDI,2013,Whole Year ,Coconut ,2,33
Telangana ,RANGAREDDI,2014,Rainy     ,Coconut ,2,42
West Bengal,24 PARAGANAS NORTH,1997,Whole Year ,Coconut ,2975,40162
West Bengal,24 PARAGANAS NORTH,1998,Whole Year ,Coconut ,2990,55682.8
West Bengal,24 PARAGANAS NORTH,1999,Whole Year ,Coconut ,3010,49878.7
West Bengal,24 PARAGANAS NORTH,2000,Whole Year ,Coconut ,3051,63509.6
West Bengal,24 PARAGANAS NORTH,2001,Whole Year ,Coconut ,3134,66735.4
West Bengal,24 PARAGANAS NORTH,2002,Whole Year ,Coconut ,2847,48746.3
West Bengal,24 PARAGANAS NORTH,2003,Whole Year ,Coconut ,2886,60314.5
West Bengal,24 PARAGANAS NORTH,2004,Whole Year ,Coconut ,2886,60314.5
West Bengal,24 PARAGANAS NORTH,2005,Whole Year ,Coconut ,3258,58878
West Bengal,24 PARAGANAS NORTH,2006,Whole Year ,Coconut ,3338,75095000
West Bengal,24 PARAGANAS NORTH,2007,Whole Year ,Coconut ,3629,47018000
